,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1289,goba,et,5.858487354070065,40.3740585705874,45.16,52,{'all': 0},3.74,clear sky
1290,san quintin,mx,24.93523741426774,-121.81106391781283,61.54,72,{'all': 65},14.07,broken clouds
1291,taolanaro,mg,-83.45598966009612,72.20967400401689,0.0,0,0,0.0,
1292,barrow,us,87.79926736521983,-144.9901829536698,-7.6,76,{'all': 90},8.05,overcast clouds
1293,yellowknife,ca,69.07582472994997,-117.90332584758802,-0.4,84,{'all': 75},13.87,light snow
1294,iqaluit,ca,58.85214297079726,-75.32697009828497,28.0,79,{'all': 90},13.87,light snow
1295,port alfred,za,-66.49578997937839,37.79845181494976,66.99,86,{'all': 35},1.99,scattered clouds
1296,tura,ru,66.65424860011636,102.64885725610709,56.34,88,{'all': 84},2.89,broken clouds
1297,butaritari,ki,28.672094226323072,170.75931905103576,81.68,79,{'all': 45},21.77,scattered clouds
1298,lolua,tv,-7.781267666824864,173.34368859283242,0.0,0,0,0.0,
1299,shaoguan,cn,24.866311479411287,113.69598166129501,59.29,80,{'all': 32},1.45,scattered clouds
1300,mattru,sl,3.0216165192310447,-15.256108657968054,75.42,94,{'all': 47},1.57,scattered clouds
1301,bambanglipuro,id,-9.04801775487263,110.17836110669744,79.9,78,{'all': 70},0.87,broken clouds
1302,salalah,om,19.79479586931588,52.45570562584249,73.4,56,{'all': 0},10.29,clear sky
1303,makakilo city,us,7.675262168036089,-164.6135221701025,84.2,54,{'all': 75},10.29,broken clouds
1304,namibe,ao,-15.478540850819332,8.480986615906458,71.67,72,{'all': 100},5.08,overcast clouds
1305,amderma,ru,83.19798405358989,64.31325803723428,0.0,0,0,0.0,
1306,grand centre,ca,58.73315764319925,-110.19264516281449,0.0,0,0,0.0,
1307,mahebourg,mu,-45.28105727903206,80.31988137787039,73.4,94,{'all': 40},15.3,shower rain
1308,port alfred,za,-68.50909921589763,43.844485971133544,66.99,86,{'all': 35},1.99,scattered clouds
1309,qaanaaq,gl,86.89775466939567,-81.49173146884179,-6.03,71,{'all': 1},6.35,clear sky
1310,umm durman,sd,15.554820819970635,31.074663676934758,0.0,0,0,0.0,
1311,kapaa,us,29.372051262284963,-157.35220627579108,80.6,69,{'all': 75},17.22,light rain
1312,grand river south east,mu,-26.383281027119857,79.4839737257065,0.0,0,0,0.0,
1313,aklavik,ca,72.67590947921393,-138.49260824714005,-0.4,84,{'all': 10},3.36,clear sky
1314,lorengau,pg,12.288073974863343,150.6242665142192,86.07,64,{'all': 99},6.6,overcast clouds
1315,taolanaro,mg,-75.64022221521188,59.283616160517056,0.0,0,0,0.0,
1316,barrow,us,88.79402917099617,-164.07760214693567,-7.6,76,{'all': 90},8.05,overcast clouds
1317,taolanaro,mg,-78.93003920112557,63.108893194095586,0.0,0,0,0.0,
1318,leh,in,35.05029068657796,77.16158963723348,5.04,60,{'all': 100},5.46,overcast clouds
1319,hithadhoo,mv,-3.528507193697007,67.52983716467249,81.91,74,{'all': 17},7.31,few clouds
1320,belushya guba,ru,75.9484037370611,49.38551497535793,0.0,0,0,0.0,
1321,marshall,us,44.74825347398999,-95.76333295038425,50.0,43,{'all': 1},4.7,clear sky
1322,cidreira,br,-40.420497364510204,-38.62180021599198,73.85,84,{'all': 88},16.58,overcast clouds
1323,caravelas,br,-19.6622665012109,-35.473903070661606,75.22,88,{'all': 0},4.94,clear sky
1324,mahebourg,mu,-33.59782710454326,68.17703398483172,73.4,94,{'all': 40},15.3,shower rain
1325,nassau,bs,25.0678819590939,-77.18292807927608,35.01,55,{'all': 1},5.82,clear sky
1326,mys shmidta,ru,78.77264115095934,-177.8966459652408,0.0,0,0,0.0,
1327,illoqqortoormiut,gl,80.09774949112469,-11.34816109005616,0.0,0,0,0.0,
1328,port alfred,za,-54.29475285623225,39.067382034085966,66.99,86,{'all': 35},1.99,scattered clouds
1329,cherskiy,ru,67.59698472299777,159.7434607539489,-33.3,84,{'all': 0},1.72,clear sky
1330,puerto penasco,mx,30.501871694359547,-113.0845694884314,75.2,17,{'all': 40},5.82,scattered clouds
1331,jamestown,sh,-21.583359664494672,-1.9959442479836138,33.01,80,{'all': 1},17.65,clear sky
1332,calvinia,za,-30.31020587430428,20.23185046869191,56.21,53,{'all': 0},2.75,clear sky
1333,waingapu,id,-10.133811658002035,119.82577303820193,81.77,66,{'all': 46},3.6,scattered clouds
1334,vardo,no,88.4618425455767,39.255025361246794,26.67,88,{'all': 100},20.02,overcast clouds
1335,umm lajj,sa,23.69773018070914,36.74825120373139,71.89,61,{'all': 7},8.72,clear sky
1336,buin,pg,-8.289994221055967,153.94204964100186,77.0,47,{'all': 0},14.99,clear sky
1337,abha,sa,20.408153325241443,43.39459162267216,53.6,50,{'all': 0},2.08,clear sky
1338,dzhusaly,kz,43.389530551143054,63.1757042144082,0.0,0,0,0.0,
1339,atuona,pf,0.21400803301646276,-133.19350603692786,79.03,75,{'all': 7},16.87,clear sky
1340,dwarka,in,20.396791416017038,65.96920835262834,65.48,42,{'all': 0},10.11,clear sky
1341,fortuna,us,33.14317496555608,-139.75193116365463,53.01,81,{'all': 1},8.05,clear sky
1342,beloha,mg,-28.49221399322535,43.51904593944623,77.54,73,{'all': 0},4.36,clear sky
1343,kathmandu,np,31.52071311684786,86.24732773461686,37.4,100,{'all': 75},4.7,mist
1344,yeniseysk,ru,58.839296974502446,91.28084765073883,-41.01,79,{'all': 34},1.36,scattered clouds
1345,albany,au,-86.10384987482078,113.07878038133646,32.0,71,{'all': 81},4.34,broken clouds
1346,salalah,om,19.858561023608974,53.270881163012675,73.4,56,{'all': 0},10.29,clear sky
1347,tikapur,np,28.296294371321746,81.07205320119282,50.99,45,{'all': 0},5.73,clear sky
1348,yaan,cn,32.77043136591022,99.56857581886906,77.49,28,{'all': 9},0.89,clear sky
1349,rikitea,pf,-66.52810343388573,-132.72673258740394,78.26,80,{'all': 80},13.98,light rain
1350,wekiva springs,us,28.755891258069166,-81.45085164814233,62.6,59,{'all': 1},8.05,clear sky
1351,busselton,au,-73.96162591498889,92.36865044010882,61.0,60,{'all': 0},7.0,clear sky
1352,atuona,pf,9.171754214318936,-133.07137283945124,79.03,75,{'all': 7},16.87,clear sky
1353,plettenberg bay,za,-42.856098240285796,23.414473552658823,62.62,75,{'all': 57},1.45,broken clouds
1354,hermanus,za,-84.40209396502354,-3.8385852925810973,61.0,84,{'all': 93},12.41,overcast clouds
1355,hilo,us,26.115936896859765,-145.83652031233572,77.0,65,{'all': 90},5.82,moderate rain
1356,kholodnyy,ru,61.0060608963494,147.4469828413518,-41.64,75,{'all': 24},1.9,few clouds
1357,srednekolymsk,ru,74.46774635318621,155.62561880787467,-32.12,80,{'all': 4},2.42,clear sky
1358,cherskiy,ru,76.64198938804772,163.1389487621154,-33.3,84,{'all': 0},1.72,clear sky
1359,port alfred,za,-67.112510202193,40.61181097052756,66.99,86,{'all': 35},1.99,scattered clouds
1360,sur,om,17.376523665974197,63.75211235146839,66.38,47,{'all': 0},14.54,clear sky
1361,castro,cl,-53.13910695482427,-102.79817120061296,63.19,95,{'all': 31},7.7,scattered clouds
1362,hasaki,jp,28.883803652508462,156.23608584870414,43.0,87,{'all': 75},4.7,moderate rain
1363,cape town,za,-40.24759183537769,11.941935850189646,64.99,68,{'all': 0},14.99,clear sky
1364,albany,au,-34.7044363204073,119.48906676853812,32.0,71,{'all': 81},4.34,broken clouds
1365,aklavik,ca,69.35077348082766,-140.0977194964973,-0.4,84,{'all': 10},3.36,clear sky
1366,nanortalik,gl,50.81708190470338,-39.52369656359781,39.38,82,{'all': 100},18.52,light rain
1367,busselton,au,-59.572823851608845,93.67181847175063,61.0,60,{'all': 0},7.0,clear sky
1368,dzhalil,ru,55.068261012928176,52.65895837993833,8.98,97,{'all': 97},7.14,overcast clouds
1369,bontang,id,1.067376164667417,116.50866022571763,78.62,84,{'all': 89},4.03,overcast clouds
1370,namatanai,pg,-2.35747380870272,153.11350252525523,85.71,62,{'all': 90},6.82,overcast clouds
1371,ushuaia,ar,-69.77234091801553,-55.44737186054684,66.2,20,{'all': 75},26.4,broken clouds
1372,vaini,to,-45.25323680860173,-171.57049321176336,78.8,94,{'all': 75},1.12,moderate rain
1373,saint-philippe,re,-68.46929222044216,70.94384980682645,77.0,78,{'all': 0},4.7,clear sky
1374,provideniya,ru,57.82534693696922,-175.72914359727827,19.4,92,{'all': 90},26.84,snow
1375,cherskiy,ru,71.69422393202558,162.93261808714954,-33.3,84,{'all': 0},1.72,clear sky
1376,punta arenas,cl,-89.03053405981628,-103.47896426007877,60.8,36,{'all': 40},27.51,scattered clouds
1377,chippewa falls,us,45.5447000331157,-91.04542473508873,25.0,79,{'all': 90},9.17,light snow
1378,bamako,ml,12.263744684952627,-7.899325253219624,77.0,23,{'all': 0},8.05,clear sky
1379,nanortalik,gl,54.852550828196904,-38.68954072714368,39.38,82,{'all': 100},18.52,light rain
1380,tessalit,ml,21.661401491661273,1.8831107487736163,59.92,29,{'all': 4},7.45,clear sky
1381,longyearbyen,sj,86.89605007006958,18.174692022138302,23.0,67,{'all': 40},19.46,light snow
1382,saint-philippe,re,-75.60344085961668,74.41746461187518,77.0,78,{'all': 0},4.7,clear sky
1383,jamestown,sh,-37.0968226696712,-18.91088545433911,33.01,80,{'all': 1},17.65,clear sky
1384,yulara,au,-28.26275572876167,126.43459084345051,73.4,43,{'all': 1},14.99,clear sky
1385,chernyshevskiy,ru,62.67882342121811,112.25078684548458,-7.13,91,{'all': 100},8.66,overcast clouds
1386,arraial do cabo,br,-41.14273803140652,-32.753355479573514,75.2,88,{'all': 0},11.41,clear sky
1387,tabou,ci,0.7306998555680267,-5.733876690603787,78.64,85,{'all': 99},7.02,overcast clouds
1388,belushya guba,ru,83.54438385618852,47.20846803423497,0.0,0,0,0.0,
1389,beringovskiy,ru,56.08056247837356,179.88492973906705,19.15,97,{'all': 100},30.58,snow
1390,port alfred,za,-73.57322997922503,40.092810722070816,66.99,86,{'all': 35},1.99,scattered clouds
1391,itarema,br,5.755919413798916,-35.99461114284654,79.68,76,{'all': 42},17.22,scattered clouds
1392,nikolskoye,ru,54.098522632930866,165.27203225722428,28.4,86,{'all': 90},11.18,overcast clouds
1393,isangel,vu,-21.90866071822519,170.68407593409597,81.37,73,{'all': 76},9.35,broken clouds
1394,tuktoyaktuk,ca,88.09711128548247,-140.254460842348,-7.6,83,{'all': 75},8.05,broken clouds
1395,burns lake,ca,53.2369509981604,-126.24899102254844,26.6,92,{'all': 100},0.83,overcast clouds
1396,san-pedro,ci,3.051834377991716,-5.943497374555826,78.42,86,{'all': 77},6.78,broken clouds
1397,hamilton,bm,31.66073556727532,-70.08198644846529,48.99,57,{'all': 1},10.29,clear sky
1398,bredasdorp,za,-55.72453298170028,19.653958075565956,59.0,77,{'all': 73},4.7,broken clouds
1399,nyurba,ru,63.5019825231424,118.53565793521248,-0.24,92,{'all': 100},7.72,light snow
1400,upernavik,gl,77.78472503114556,-51.255596074421604,17.1,81,{'all': 100},9.28,overcast clouds
1401,esperance,au,-32.3391257527766,123.5826861447831,60.8,48,{'all': 0},6.93,clear sky
1402,port elizabeth,za,-67.27444588977816,29.564853882188388,64.4,77,{'all': 0},10.29,clear sky
1403,esperance,au,-41.407948191228186,124.23197735380518,60.8,48,{'all': 0},6.93,clear sky
1404,chokurdakh,ru,83.49991661568976,146.32646081608215,-32.03,82,{'all': 1},4.56,clear sky
1405,qaanaaq,gl,80.66748092261486,-69.47323276590473,-6.03,71,{'all': 1},6.35,clear sky
1406,butaritari,ki,20.640355409340415,175.06957425616346,81.68,79,{'all': 45},21.77,scattered clouds
1407,attawapiskat,ca,61.709163432165,-81.0705600210014,0.0,0,0,0.0,
1408,sorvag,fo,61.66252072801464,-11.026791960515428,0.0,0,0,0.0,
1409,rikitea,pf,-38.582068103159074,-122.71773578738905,78.26,80,{'all': 80},13.98,light rain
1410,barrow,us,73.65339554388524,-150.19292463000986,-7.6,76,{'all': 90},8.05,overcast clouds
1411,san lorenzo,ar,-28.267277789284947,-57.86917937620392,89.6,52,{'all': 0},8.05,clear sky
1412,barentsburg,sj,85.87590940721235,2.981453915058238,0.0,0,0,0.0,
1413,pasewalk,de,53.357617359121704,14.222362292221922,35.01,80,{'all': 100},4.0,overcast clouds
1414,rikitea,pf,-74.99785501474496,-120.93453053351247,78.26,80,{'all': 80},13.98,light rain
1415,codrington,ag,17.945839328678478,-59.837711420249896,58.3,49,{'all': 67},11.3,broken clouds
1416,selikhino,ru,50.35708059996846,137.76823038355357,-15.57,86,{'all': 75},0.92,broken clouds
1417,escanaba,us,45.902727036556136,-86.65930174401834,25.0,92,{'all': 90},8.05,light snow
1418,mataura,pf,-66.79366744847773,-143.29886684524743,69.01,47,{'all': 0},3.0,clear sky
1419,sambava,mg,-10.79088878295406,55.0455782912459,78.06,85,{'all': 58},6.24,light rain
1420,provideniya,ru,57.64892650154188,-169.83584021665544,19.4,92,{'all': 90},26.84,snow
1421,flin flon,ca,59.53789490642005,-100.99855970328392,-11.2,76,{'all': 20},3.36,few clouds
1422,alotau,pg,-8.349616651816252,150.32717467544293,0.0,0,0,0.0,
1423,kapaa,us,32.85106993009925,-176.19482343562095,80.6,69,{'all': 75},17.22,light rain
1424,barentsburg,sj,82.76706657155403,11.49887258414673,0.0,0,0,0.0,
1425,grand river south east,mu,-25.57963865002867,75.34567675470338,0.0,0,0,0.0,
1426,amderma,ru,88.1136268505795,64.68184296980307,0.0,0,0,0.0,
1427,mys shmidta,ru,86.39314834683691,-179.75071282307775,0.0,0,0,0.0,
1428,new norfolk,au,-69.9267778861026,127.95822810236389,62.01,43,{'all': 1},4.0,clear sky
1429,tabou,ci,-2.305376122169774,-6.2962473231405935,78.64,85,{'all': 99},7.02,overcast clouds
1430,bluff,nz,-67.72091024763873,153.88093482663447,69.01,47,{'all': 0},3.0,clear sky
1431,rikitea,pf,-58.01519379071761,-127.72656320513335,78.26,80,{'all': 80},13.98,light rain
1432,los llanos de aridane,es,30.80965551877172,-23.795051659410348,64.4,82,{'all': 40},6.93,scattered clouds
1433,busselton,au,-35.98645504893805,93.38778502789579,61.0,60,{'all': 0},7.0,clear sky
1434,hithadhoo,mv,-9.427026448735207,75.92824923768391,81.91,74,{'all': 17},7.31,few clouds
1435,kaitangata,nz,-56.53871215016345,172.3076673072694,57.0,69,{'all': 1},15.01,clear sky
1436,wausau,us,44.99860002815221,-89.5847248030788,24.8,85,{'all': 90},6.93,light snow
1437,chokurdakh,ru,82.01307881370991,156.0938413349437,-32.03,82,{'all': 1},4.56,clear sky
1438,bredasdorp,za,-79.26372660725278,13.930430433448864,59.0,77,{'all': 73},4.7,broken clouds
1439,kapaa,us,23.45420892902028,-158.2925567806137,80.6,69,{'all': 75},17.22,light rain
1440,rikitea,pf,-44.47932127262743,-133.55323785868705,78.26,80,{'all': 80},13.98,light rain
1441,bambous virieux,mu,-29.60767954250236,83.3462739786316,75.0,94,{'all': 40},16.02,shower rain
1442,clyde river,ca,69.05958520220985,-78.60217271829178,-11.2,76,{'all': 100},31.09,heavy snow
1443,sao jose da coroa grande,br,-10.246160739466646,-32.409377772339155,77.56,79,{'all': 31},13.11,scattered clouds
1444,marcona,pe,-23.266700787158783,-82.0107729849936,0.0,0,0,0.0,
1445,ushuaia,ar,-80.1749912871616,-80.1390295720997,66.2,20,{'all': 75},26.4,broken clouds
1446,inirida,co,3.4830319031994494,-68.83208297738442,75.97,91,{'all': 33},2.42,scattered clouds
1447,rawson,ar,-50.151142723643225,-57.627255217132664,75.27,50,{'all': 85},13.02,overcast clouds
1448,rikitea,pf,-84.70075702711614,-126.21678249390337,78.26,80,{'all': 80},13.98,light rain
1449,waitati,nz,-46.22878689342795,172.24558342407394,59.32,54,{'all': 0},9.53,clear sky
1450,angra,pt,38.02283702283085,-27.268143236521688,0.0,0,0,0.0,
1451,atuona,pf,-4.478473147480448,-125.4606019486286,79.03,75,{'all': 7},16.87,clear sky
1452,port elizabeth,za,-88.92865126721617,30.790003650603666,64.4,77,{'all': 0},10.29,clear sky
1453,new norfolk,au,-59.96745921060203,130.0820134160563,62.01,43,{'all': 1},4.0,clear sky
1454,vaitupu,wf,-1.3105373729585093,-177.89993064820376,0.0,0,0,0.0,
1455,taolanaro,mg,-40.65792891579221,53.42192031824821,0.0,0,0,0.0,
1456,nicoya,cr,8.324257462523887,-86.57074156343884,84.2,54,{'all': 0},6.93,clear sky
1457,illoqqortoormiut,gl,76.27008129814197,-20.96580403857691,0.0,0,0,0.0,
1458,hasaki,jp,29.09305708518982,148.89673958107875,43.0,87,{'all': 75},4.7,moderate rain
1459,cururupu,br,0.14386170718851898,-44.32173818507242,78.33,81,{'all': 37},5.5,scattered clouds
1460,tsihombe,mg,-55.892525294685925,51.1517595413983,0.0,0,0,0.0,
1461,tuktoyaktuk,ca,80.81927163853675,-140.66752559421664,-7.6,83,{'all': 75},8.05,broken clouds
1462,nicoya,cr,5.333648248298658,-88.04495024094707,84.2,54,{'all': 0},6.93,clear sky
1463,arraial do cabo,br,-35.376436565955146,-37.258880708505735,75.2,88,{'all': 0},11.41,clear sky
1464,hermanus,za,-59.09720480517682,8.960811971671042,61.0,84,{'all': 93},12.41,overcast clouds
1465,vuktyl,ru,64.19959877626236,58.2252984669973,-14.37,88,{'all': 100},4.56,overcast clouds
1466,misratah,ly,32.30526184995152,15.292439540123384,53.42,58,{'all': 1},12.66,clear sky
1467,geraldton,au,-29.22047909875982,107.3240255791536,84.2,21,{'all': 0},25.28,clear sky
1468,bluff,nz,-68.22728879736528,170.09631740307157,69.01,47,{'all': 0},3.0,clear sky
1469,goderich,sl,5.298091616533461,-18.669029694649744,32.0,87,{'all': 100},18.34,overcast clouds
1470,akdepe,tm,41.457477881986705,57.13955260226167,12.2,78,{'all': 0},9.17,clear sky
1471,chokurdakh,ru,74.57514415791944,145.51219088415255,-32.03,82,{'all': 1},4.56,clear sky
1472,miri,my,4.4780291825904,114.12346417951673,75.2,100,{'all': 40},2.24,light rain
1473,norman wells,ca,70.58589309565846,-121.07772922665694,-9.4,83,{'all': 75},4.38,broken clouds
1474,mys shmidta,ru,80.21822142448045,-172.42046060081225,0.0,0,0,0.0,
1475,hermanus,za,-62.19099554629871,13.145019629044938,61.0,84,{'all': 93},12.41,overcast clouds
1476,fortuna,us,35.41496133696856,-132.85342379972633,53.01,81,{'all': 1},8.05,clear sky
1477,taolanaro,mg,-87.48099490498606,71.59449261510332,0.0,0,0,0.0,
1478,touho,nc,-20.351278277143027,165.75684081691597,80.02,78,{'all': 48},13.18,scattered clouds
1479,hithadhoo,mv,-9.812544331648036,68.79864272965442,81.91,74,{'all': 17},7.31,few clouds
1480,primorka,ru,47.14063343918503,39.06855377827075,31.44,96,{'all': 13},12.28,few clouds
1481,dukat,ru,63.96929262613591,154.5593974774019,-29.72,84,{'all': 96},2.95,overcast clouds
1482,saldanha,za,-33.78210853080396,12.362096115316342,59.0,77,{'all': 0},9.17,clear sky
1483,badarpur,in,25.32818261868007,92.52765013911974,53.58,74,{'all': 0},2.57,clear sky
1484,ko samui,th,9.407323422471041,99.84443134587877,80.96,77,{'all': 16},9.22,few clouds
1485,rikitea,pf,-43.71706826470234,-138.32094470828517,78.26,80,{'all': 80},13.98,light rain
1486,rawannawi,ki,1.373976270870217,174.99766853767025,0.0,0,0,0.0,
1487,taolanaro,mg,-54.2421653770291,60.69685053020656,0.0,0,0,0.0,
1488,bluff,nz,-70.05777096262351,173.88165385531846,69.01,47,{'all': 0},3.0,clear sky
1489,samusu,ws,-5.451985741530545,-162.78847534681822,0.0,0,0,0.0,
1490,ciudad bolivar,ve,7.916267273837186,-64.26919102221802,81.61,64,{'all': 11},9.48,few clouds
1491,kapaa,us,22.713883206999025,-164.69281017508078,80.6,69,{'all': 75},17.22,light rain
1492,kapaa,us,29.157197559095064,-174.17606626365912,80.6,69,{'all': 75},17.22,light rain
1493,shakhovskaya,ru,56.12370872270549,35.30893030309636,9.59,96,{'all': 8},7.31,clear sky
1494,katsuura,jp,21.040574057483816,150.18183593419272,48.2,61,{'all': 75},5.82,light rain
1495,bredasdorp,za,-84.03706477093505,15.427033782041029,59.0,77,{'all': 73},4.7,broken clouds
1496,bubaque,gw,6.264453376193206,-20.364324448472235,79.9,79,{'all': 13},12.41,few clouds
1497,arraial do cabo,br,-34.356695140162785,-35.600764719159216,75.2,88,{'all': 0},11.41,clear sky
1498,vanimo,pg,4.977741382033393,143.34904329447647,83.46,74,{'all': 94},1.23,light rain
1499,yellowknife,ca,61.67890276727822,-109.10608652731464,-0.4,84,{'all': 75},13.87,light snow
1500,saint-philippe,re,-70.30121253933046,74.48519171516232,77.0,78,{'all': 0},4.7,clear sky
